# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li6
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
4.46684e-09 759.525 2.26165e+06
4.47971e-09 761.271 2.25837e+06
4.49262e-09 756.371 2.25518e+06
4.50557e-09 758.76 2.25193e+06
4.51856e-09 755.569 2.24864e+06
4.53158e-09 753.161 2.24539e+06
4.54465e-09 750.618 2.24216e+06
4.55774e-09 749.298 2.23898e+06
4.57088e-09 750.16 2.23577e+06
4.58406e-09 750.243 2.23256e+06
4.59727e-09 748.953 2.22934e+06
4.61052e-09 746.648 2.22616e+06
4.62381e-09 746.795 2.22288e+06
4.63714e-09 744.127 2.21961e+06
4.6505e-09 744.871 2.21657e+06
4.66391e-09 744.156 2.21342e+06
4.67735e-09 743.268 2.21015e+06
4.69083e-09 739.313 2.20695e+06
4.70435e-09 736.246 2.2039e+06
4.71791e-09 739.101 2.20077e+06
4.73151e-09 737.694 2.19754e+06
4.74515e-09 736.184 2.19438e+06
4.75883e-09 737.114 2.19122e+06
4.77254e-09 733.696 2.1882e+06
4.7863e-09 734.88 2.18487e+06
4.8001e-09 732.852 2.18182e+06
4.81393e-09 732.443 2.17874e+06
4.82781e-09 729.979 2.17561e+06
4.84172e-09 728.17 2.17221e+06
4.85568e-09 727.784 2.1692e+06
4.86968e-09 729.897 2.16624e+06
4.88371e-09 726.5 2.16289e+06
4.89779e-09 724.233 2.15989e+06
4.91191e-09 722.785 2.15688e+06
4.92606e-09 723.74 2.15377e+06
4.94026e-09 722.633 2.15064e+06
4.9545e-09 721.451 2.14735e+06
4.96878e-09 720.406 2.14452e+06
4.9831e-09 718.645 2.14133e+06
4.99747e-09 717.018 2.13823e+06
5.01187e-09 718.683 2.13512e+06
5.02632e-09 716.14 2.13213e+06
5.04081e-09 714.569 2.12908e+06
5.05534e-09 712.63 2.12594e+06
5.06991e-09 710.653 2.12285e+06
5.08452e-09 711.829 2.1197e+06
5.09918e-09 713.141 2.11679e+06
5.11387e-09 709.343 2.11376e+06
5.12861e-09 708.775 2.11076e+06
5.1434e-09 705.2 2.10752e+06
5.15822e-09 704.535 2.10459e+06
5.17309e-09 706.748 2.10165e+06
5.188e-09 704.615 2.09852e+06
5.20295e-09 704.113 2.09575e+06
5.21795e-09 702.591 2.09245e+06
5.23299e-09 702.049 2.08945e+06
5.24807e-09 701.52 2.08654e+06
5.2632e-09 699.547 2.08356e+06
5.27837e-09 696.839 2.08046e+06
5.29359e-09 697.634 2.07745e+06
5.30884e-09 698.77 2.07448e+06
5.32415e-09 696.233 2.07154e+06
5.33949e-09 693.93 2.06852e+06
5.35488e-09 692.124 2.06566e+06
5.37032e-09 693.277 2.06271e+06
5.3858e-09 692.141 2.05963e+06
5.40132e-09 690.558 2.05668e+06
5.41689e-09 689.331 2.05375e+06
5.4325e-09 689.541 2.05088e+06
5.44816e-09 686.999 2.04789e+06
5.46387e-09 686.827 2.04491e+06
5.47961e-09 685.531 2.04207e+06
5.49541e-09 682.584 2.03909e+06
5.51125e-09 684.031 2.03611e+06
5.52713e-09 682.594 2.03329e+06
5.54307e-09 682.148 2.03023e+06
5.55904e-09 681.071 2.02748e+06
5.57507e-09 680.706 2.02429e+06
5.59114e-09 676.151 2.02141e+06
5.60725e-09 677.976 2.01871e+06
5.62341e-09 674.68 2.0157e+06
5.63962e-09 676.466 2.01278e+06
5.65588e-09 677.334 2.01003e+06
5.67218e-09 675.972 2.00699e+06
5.68853e-09 669.395 2.00408e+06
5.70493e-09 671.992 2.00126e+06
5.72137e-09 672.78 1.99829e+06
5.73786e-09 667.821 1.99555e+06
5.7544e-09 667.36 1.9927e+06
5.77099e-09 668.354 1.98972e+06
5.78762e-09 666.313 1.98694e+06
5.8043e-09 667.072 1.98416e+06
5.82103e-09 664.364 1.98121e+06
5.83781e-09 663.387 1.97826e+06
5.85464e-09 663.649 1.97551e+06
5.87151e-09 662.732 1.97263e+06
5.88844e-09 661.694 1.96991e+06
5.90541e-09 659.149 1.96707e+06
5.92243e-09 659.603 1.96424e+06
5.9395e-09 657.375 1.96135e+06
5.95662e-09 655.999 1.95836e+06
5.97379e-09 657.923 1.95566e+06
5.99101e-09 658.094 1.95294e+06
6.00828e-09 654.23 1.95003e+06
6.0256e-09 653.402 1.94714e+06
6.04296e-09 653.897 1.9445e+06
6.06038e-09 650.531 1.94171e+06
6.07785e-09 648.199 1.93893e+06
6.09537e-09 650.959 1.93604e+06
6.11294e-09 648.773 1.93336e+06
6.13056e-09 647.314 1.93046e+06
6.14823e-09 647.269 1.92786e+06
6.16595e-09 644.408 1.92513e+06
6.18372e-09 646.743 1.92226e+06
6.20155e-09 642.822 1.91947e+06
6.21942e-09 643.642 1.91673e+06
6.23735e-09 643.974 1.91395e+06
6.25533e-09 641.147 1.91121e+06
6.27336e-09 641.441 1.90843e+06
