# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
6.40103e-09 843.005 143489
6.41948e-09 841.332 143279
6.43799e-09 840.491 143071
6.45654e-09 834.328 142871
6.47515e-09 834.244 142661
6.49382e-09 836.696 142454
6.51253e-09 831.8 142249
6.53131e-09 830.675 142048
6.55013e-09 829.941 141837
6.56901e-09 831.822 141638
6.58795e-09 829.392 141436
6.60693e-09 826.293 141244
6.62598e-09 827.408 141031
6.64508e-09 823.528 140816
6.66423e-09 823.973 140623
6.68344e-09 823.445 140420
6.7027e-09 822.644 140222
6.72202e-09 817.292 140011
6.7414e-09 820.413 139815
6.76083e-09 818.39 139611
6.78032e-09 814.769 139410
6.79986e-09 812.058 139208
6.81946e-09 813.769 139004
6.83912e-09 810.854 138814
6.85883e-09 812.816 138617
6.8786e-09 810.335 138412
6.89843e-09 812.97 138221
6.91831e-09 808.36 138010
6.93825e-09 806.997 137810
6.95825e-09 802.438 137620
6.97831e-09 804.703 137418
6.99842e-09 802.165 137221
7.01859e-09 802.576 137017
7.03882e-09 800.85 136834
7.05911e-09 801.579 136630
7.07946e-09 799.501 136437
7.09986e-09 797.846 136234
7.12033e-09 796.06 136047
7.14085e-09 796.053 135849
7.16143e-09 794.931 135653
7.18208e-09 795.757 135461
7.20278e-09 792.316 135265
7.22354e-09 792.439 135072
7.24436e-09 789.575 134881
7.26524e-09 789.093 134681
7.28618e-09 787.981 134482
7.30718e-09 785.997 134287
7.32825e-09 783.881 134092
7.34937e-09 783.458 133913
7.37055e-09 782.679 133712
7.3918e-09 778.842 133517
7.4131e-09 777.861 133326
7.43447e-09 779.884 133132
7.4559e-09 776.095 132940
7.47739e-09 779.007 132757
7.49894e-09 777.357 132567
7.52056e-09 774.112 132368
7.54223e-09 772.592 132175
7.56397e-09 773.73 131993
7.58578e-09 769.257 131812
7.60764e-09 770.152 131611
7.62957e-09 771.198 131420
7.65156e-09 766.939 131231
7.67361e-09 766.741 131041
7.69573e-09 767.252 130860
7.71792e-09 766.484 130675
7.74016e-09 764.65 130485
7.76247e-09 763.412 130290
7.78485e-09 763.481 130107
7.80728e-09 762.256 129917
7.82979e-09 758.837 129738
7.85236e-09 763.065 129547
7.87499e-09 758.012 129355
7.89769e-09 757.258 129178
7.92045e-09 754.204 128994
7.94328e-09 750.519 128796
7.96618e-09 754.811 128619
7.98914e-09 753.945 128437
8.01217e-09 751.24 128248
8.03526e-09 749.601 128060
8.05842e-09 746.041 127883
8.08165e-09 746.439 127692
8.10494e-09 746.787 127513
8.12831e-09 744.319 127332
8.15173e-09 743.34 127145
8.17523e-09 743.103 126965
8.19879e-09 741.588 126783
8.22243e-09 739.697 126605
8.24613e-09 739.903 126428
8.2699e-09 738.263 126233
8.29373e-09 738.31 126054
8.31764e-09 737.19 125865
8.34161e-09 735.949 125686
8.36566e-09 736.353 125512
8.38977e-09 733.182 125339
8.41395e-09 734.013 125147
8.4382e-09 730.318 124980
8.46253e-09 732.376 124793
8.48692e-09 730.484 124615
8.51138e-09 727.073 124426
8.53591e-09 727.561 124251
8.56052e-09 725.868 124074
8.58519e-09 726.387 123891
8.60994e-09 725.719 123710
8.63475e-09 724.428 123538
8.65964e-09 722.051 123360
8.6846e-09 721.34 123186
8.70964e-09 720.755 123009
8.73474e-09 721.533 122830
8.75992e-09 718.882 122654
8.78517e-09 718.674 122468
8.81049e-09 715.463 122303
8.83588e-09 714.639 122125
8.86135e-09 715.242 121945
8.88689e-09 712.449 121770
8.91251e-09 712.196 121607
8.9382e-09 712.607 121420
8.96396e-09 708.218 121255
8.9898e-09 708.513 121069
9.01571e-09 708.723 120894
9.0417e-09 705.116 120726
9.06776e-09 705.594 120551
9.0939e-09 705.545 120381
9.12011e-09 703.125 120211
9.1464e-09 703.423 120034
9.17276e-09 703.653 119857
9.1992e-09 704.791 119684
9.22571e-09 699.473 119513
9.25231e-09 696.082 119349
9.27897e-09 696.556 119174
9.30572e-09 696.076 119003
9.33254e-09 695.481 118829
9.35944e-09 693.007 118660
9.38642e-09 693.155 118487
9.41348e-09 692.636 118322
9.44061e-09 692.557 118150
9.46782e-09 692.928 117973
9.49511e-09 688.805 117804
9.52248e-09 687.758 117636
9.54993e-09 688.083 117467
9.57745e-09 687.564 117300
9.60506e-09 686.283 117126
9.63274e-09 687.154 116965
9.66051e-09 686.986 116797
9.68835e-09 681.652 116636
9.71628e-09 681.451 116465
9.74429e-09 680.197 116290
9.77237e-09 681.149 116121
9.80054e-09 678.32 115951
9.82879e-09 678.178 115793
9.85712e-09 678.011 115623
9.88553e-09 675.389 115462
9.91402e-09 674.808 115295
9.9426e-09 674.981 115126
9.97126e-09 675.567 114969
1e-08 671.941 114797
1.00288e-08 670.361 114632
1.00577e-08 671.411 114453
1.00867e-08 669.424 114302
1.01158e-08 670.16 114135
1.0145e-08 666.679 113978
1.01742e-08 667.201 113811
1.02035e-08 664.504 113643
1.02329e-08 663.729 113480
1.02624e-08 662.722 113318
1.0292e-08 663.335 113150
1.03217e-08 661.508 112994
1.03514e-08 660.779 112823
1.03813e-08 660.837 112663
1.04112e-08 657.747 112504
1.04412e-08 658.41 112339
1.04713e-08 655.845 112184
1.05015e-08 656.121 112020
1.05317e-08 655.512 111862
1.05621e-08 653.41 111702
1.05925e-08 653.052 111537
1.06231e-08 651.671 111378
1.06537e-08 651.04 111224
1.06844e-08 650.697 111063
1.07152e-08 648.369 110901
1.07461e-08 648.748 110740
1.07771e-08 647.092 110583
1.08081e-08 646.939 110423
1.08393e-08 644.955 110265
1.08705e-08 646.854 110103
1.09018e-08 643.937 109944
1.09333e-08 640.612 109785
1.09648e-08 640.939 109634
1.09964e-08 640.421 109465
1.10281e-08 640.861 109319
1.10599e-08 639.321 109157
1.10917e-08 637.921 108999
1.11237e-08 639.276 108842
1.11558e-08 638.077 108688
1.11879e-08 636.005 108532
1.12202e-08 634.752 108375
1.12525e-08 633.14 108215
1.1285e-08 632.619 108065
1.13175e-08 630.812 107913
1.13501e-08 633.539 107748
1.13828e-08 630.466 107593
1.14156e-08 630.795 107436
1.14485e-08 627.251 107288
1.14815e-08 627.254 107129
